0,-0.554985,1.544944,0,-0.554985,1.544944,0,-0.793259,1.592702,0,-0.793259,1.592702,1
0,-0.540383,1.603436,0,-0.540383,1.603436,0,-0.68104,1.542763,0,-0.68104,1.542763,0.0199
0,-0.524036,1.654035,0,-0.524036,1.654035,0,-0.630011,1.501718,0,-0.630011,1.501718,0.0198
0,-0.496061,1.7072,0,-0.496061,1.7072,0,-0.57502,1.452534,0,-0.57502,1.452534,0.0198
0,-0.461114,1.757398,0,-0.461114,1.757398,0,-0.515662,1.393879,0,-0.515662,1.393879,0.0198
0,-0.419376,1.805746,0,-0.419376,1.805746,0,-0.450084,1.322621,0,-0.450084,1.322621,0.0198
0,-0.383859,1.852989,0,-0.383859,1.852989,0,-0.380111,1.238825,0,-0.380111,1.238825,0.0198
0,-0.362429,1.896939,0,-0.362429,1.896939,0,-0.317356,1.154471,0,-0.317356,1.154471,0.0199
0,-0.352133,1.930859,0,-0.352133,1.930859,0,-0.26782,1.07712,0,-0.26782,1.07712,0.0199
0,-0.352346,1.95187,0,-0.352346,1.95187,0,-0.236507,1.014316,0,-0.236507,1.014316,0.0199
0,-0.363495,1.959328,0,-0.363495,1.959328,0,-0.22635,0.971433,0,-0.22635,0.971433,0.0199
0,-0.385733,1.953681,0,-0.385733,1.953681,0,-0.238154,0.950573,0,-0.238154,0.950573,0.0199
0,-0.425136,1.936328,0,-0.425136,1.936328,0,-0.273395,0.954042,0,-0.273395,0.954042,0.0199
0,-0.479286,1.905287,0,-0.479286,1.905287,0,-0.333722,0.982836,0,-0.333722,0.982836,0.0199
0,-0.545067,1.85764,0,-0.545067,1.85764,0,-0.421479,1.036998,0,-0.421479,1.036998,0.0199
0,-0.618739,1.789553,0,-0.618739,1.789553,0,-0.540056,1.115403,0,-0.540056,1.115403,0.0199
0,-0.694678,1.69749,0,-0.694678,1.69749,0,-0.691114,1.211957,0,-0.691114,1.211957,0.0199
0,-0.763154,1.583333,0,-0.763154,1.583333,0,-0.863794,1.306357,0,-0.863794,1.306357,0.0198
