0,-0.47422,1.32612,0,-0.47422,1.32612,0,-0.49772,1.33494,0,-0.49772,1.33494,1,0,0,0,0,0,0,0,0,0,0,0,0
0,-0.47422,1.32612,0,-0.47422,1.32612,0,-0.49772,1.33494,0,-0.49772,1.33494,0.018,0,0.0,0.0,0,0.0,0.0,0,-0.0,0.0,0,-0.0,0.0
0,-0.45222,1.37201,0,-0.45222,1.37201,0,-0.46759,1.31079,0,-0.46759,1.31079,0.0199,0,1.1037,2.30175,0,1.1037,2.30175,0,1.51113,-1.21115,0,1.51113,-1.21115
0,-0.44332,1.45876,0,-0.44332,1.45876,0,-0.41587,1.26922,0,-0.41587,1.26922,0.0199,0,0.44594,4.35003,0,0.44594,4.35003,0,2.5936,-2.08434,0,2.5936,-2.08434
0,-0.43705,1.55575,0,-0.43705,1.55575,0,-0.34295,1.2079,0,-0.34295,1.2079,0.0199,0,0.31451,4.86172,0,0.31451,4.86172,0,3.65494,-3.07371,0,3.65494,-3.07371
0,-0.42808,1.65258,0,-0.42808,1.65258,0,-0.26737,1.1374,0,-0.26737,1.1374,0.0199,0,0.44975,4.85766,0,0.44975,4.85766,0,3.79182,-3.53659,0,3.79182,-3.53659
0,-0.425,1.74211,0,-0.425,1.74211,0,-0.19111,1.0575,0,-0.19111,1.0575,0.0199,0,0.15457,4.49274,0,0.15457,4.49274,0,3.82669,-4.01012,0,3.82669,-4.01012
0,-0.42544,1.81861,0,-0.42544,1.81861,0,-0.13272,0.99123,0,-0.13272,0.99123,0.0199,0,-0.02191,3.8389,0,-0.02191,3.8389,0,2.93009,-3.32524,0,2.93009,-3.32524
0,-0.43067,1.87674,0,-0.43067,1.87674,0,-0.09451,0.94333,0,-0.09451,0.94333,0.0199,0,-0.26248,2.91658,0,-0.26248,2.91658,0,1.9173,-2.40295,0,1.9173,-2.40295
0,-0.44322,1.91896,0,-0.44322,1.91896,0,-0.07614,0.91484,0,-0.07614,0.91484,0.0199,0,-0.62977,2.11786,0,-0.62977,2.11786,0,0.92139,-1.42974,0,0.92139,-1.42974
0,-0.46469,1.94684,0,-0.46469,1.94684,0,-0.07749,0.90647,0,-0.07749,0.90647,0.0199,0,-1.07666,1.39866,0,-1.07666,1.39866,0,-0.06794,-0.41955,0,-0.06794,-0.41955
0,-0.49588,1.96117,0,-0.49588,1.96117,0,-0.09869,0.91862,0,-0.09869,0.91862,0.0199,0,-1.56486,0.71899,0,-1.56486,0.71899,0,-1.06346,0.60961,0,-1.06346,0.60961
0,-0.53767,1.9628,0,-0.53767,1.9628,0,-0.1387,0.94923,0,-0.1387,0.94923,0.0199,0,-2.09621,0.08179,0,-2.09621,0.08179,0,-2.00696,1.53518,0,-2.00696,1.53518
0,-0.58992,1.95115,0,-0.58992,1.95115,0,-0.19815,0.99785,0,-0.19815,0.99785,0.0199,0,-2.62114,-0.58456,0,-2.62114,-0.58456,0,-2.98228,2.43925,0,-2.98228,2.43925
0,-0.65244,1.92495,0,-0.65244,1.92495,0,-0.27811,1.06383,0,-0.27811,1.06383,0.0199,0,-3.13628,-1.3143,0,-3.13628,-1.3143,0,-4.01102,3.30977,0,-4.01102,3.30977
0,-0.71887,1.88516,0,-0.71887,1.88516,0,-0.37344,1.13796,0,-0.37344,1.13796,0.0199,0,-3.33308,-1.9962,0,-3.33308,-1.9962,0,-4.78338,3.71925,0,-4.78338,3.71925
0,-0.7917,1.82493,0,-0.7917,1.82493,0,-0.49717,1.23246,0,-0.49717,1.23246,0.0199,0,-3.6538,-3.02159,0,-3.6538,-3.02159,0,-6.20722,4.74088,0,-6.20722,4.74088
0,-0.86435,1.74231,0,-0.86435,1.74231,0,-0.64838,1.3399,0,-0.64838,1.3399,0.0199,0,-3.645,-4.14536,0,-3.645,-4.14536,0,-7.58646,5.39053,0,-7.58646,5.39053
0,-0.9305,1.6384,0,-0.9305,1.6384,0,-0.82312,1.44856,0,-0.82312,1.44856,0.0199,0,-3.31873,-5.21327,0,-3.31873,-5.21327,0,-8.76688,5.45167,0,-8.76688,5.45167
0,-0.98098,1.52243,0,-0.98098,1.52243,0,-0.99898,1.53289,0,-0.99898,1.53289,0.0199,0,-2.53223,-5.81762,0,-2.53223,-5.81762,0,-8.822,4.23051,0,-8.822,4.23051
0,-1.01312,1.40001,0,-1.01312,1.40001,0,-1.15944,1.57986,0,-1.15944,1.57986,0.0199,0,-1.61261,-6.14125,0,-1.61261,-6.14125,0,-8.04914,2.35626,0,-8.04914,2.35626
0,-1.02592,1.2746,0,-1.02592,1.2746,0,-1.2877,1.58104,0,-1.2877,1.58104,0.0199,0,-0.6423,-6.29159,0,-0.6423,-6.29159,0,-6.435,0.05887,0,-6.435,0.05887
0,-1.0183,1.14767,0,-1.0183,1.14767,0,-1.36726,1.52997,0,-1.36726,1.52997,0.0199,0,0.38238,-6.36977,0,0.38238,-6.36977,0,-3.99239,-2.56251,0,-3.99239,-2.56251
0,-0.98814,1.01962,0,-0.98814,1.01962,0,-1.38189,1.41614,0,-1.38189,1.41614,0.0199,0,1.51389,-6.42684,0,1.51389,-6.42684,0,-0.73437,-5.71378,0,-0.73437,-5.71378
0,-0.93221,0.89042,0,-0.93221,0.89042,0,-1.31308,1.20982,0,-1.31308,1.20982,0.0199,0,2.81037,-6.49137,0,2.81037,-6.49137,0,3.45719,-10.36562,0,3.45719,-10.36562
0,-0.82046,0.89026,0,-0.82046,0.89026,0,-1.13225,0.94732,0,-1.13225,0.94732,0.02,0,5.59185,-0.00811,0,5.59185,-0.00811,0,9.04898,-13.13596,0,9.04898,-13.13596
0,-0.797,1.04495,0,-0.797,1.04495,0,-1.11379,0.89122,0,-1.11379,0.89122,0.02,0,1.17434,7.74161,0,1.17434,7.74161,0,0.92395,-2.80745,0,0.92395,-2.80745
0,-0.84102,1.27584,0,-0.84102,1.27584,0,-1.21823,0.91018,0,-1.21823,0.91018,0.02,0,-2.20329,11.55477,0,-2.20329,11.55477,0,-5.22679,0.94868,0,-5.22679,0.94868
0,-0.94103,1.53627,0,-0.94103,1.53627,0,-1.43196,0.92603,0,-1.43196,0.92603,0.02,0,-5.00492,13.03307,0,-5.00492,13.03307,0,-10.69592,0.79329,0,-10.69592,0.79329
0,-1.08915,1.78521,0,-1.08915,1.78521,0,-1.75575,0.90063,0,-1.75575,0.90063,0.02,0,-7.41234,12.4574,0,-7.41234,12.4574,0,-16.20316,-1.27113,0,-16.20316,-1.27113
0,-1.21953,1.95059,0,-1.21953,1.95059,0,-1.95605,0.90231,0,-1.95605,0.90231,0.016,0,-8.13185,10.31465,0,-8.13185,10.31465,0,-12.4929,0.10494,0,-12.4929,0.10494
0,-1.36226,2.08595,0,-1.36226,2.08595,0,-2.09693,0.9206,0,-2.09693,0.9206,0.016,0,-8.90007,8.44099,0,-8.90007,8.44099,0,-8.78467,1.14059,0,-8.78467,1.14059
0,-1.51159,2.19535,0,-1.51159,2.19535,0,-2.18495,0.95126,0,-2.18495,0.95126,0.016,0,-9.31268,6.82217,0,-9.31268,6.82217,0,-5.4894,1.91161,0,-5.4894,1.91161
0,-1.65957,2.28262,0,-1.65957,2.28262,0,-2.22893,0.99014,0,-2.22893,0.99014,0.016,0,-9.23008,5.44363,0,-9.23008,5.44363,0,-2.74305,2.42533,0,-2.74305,2.42533
0,-1.79856,2.35085,0,-1.79856,2.35085,0,-2.23856,1.03547,0,-2.23856,1.03547,0.016,0,-8.67024,4.25645,0,-8.67024,4.25645,0,-0.60122,2.82777,0,-0.60122,2.82777
0,-1.92233,2.40262,0,-1.92233,2.40262,0,-2.22239,1.08341,0,-2.22239,1.08341,0.016,0,-7.72076,3.22908,0,-7.72076,3.22908,0,1.00886,2.99082,0,1.00886,2.99082
0,-2.02684,2.4405,0,-2.02684,2.4405,0,-2.18816,1.13016,0,-2.18816,1.13016,0.016,0,-6.5195,2.36309,0,-6.5195,2.36309,0,2.13532,2.91594,0,2.13532,2.91594
0,-2.11051,2.46676,0,-2.11051,2.46676,0,-2.14326,1.17401,0,-2.14326,1.17401,0.016,0,-5.21865,1.63762,0,-5.21865,1.63762,0,2.80036,2.73487,0,2.80036,2.73487
0,-2.17378,2.48341,0,-2.17378,2.48341,0,-2.09255,1.21436,0,-2.09255,1.21436,0.016,0,-3.94643,1.0387,0,-3.94643,1.0387,0,3.16304,2.51719,0,3.16304,2.51719
0,-2.21858,2.49233,0,-2.21858,2.49233,0,-2.03953,1.25094,0,-2.03953,1.25094,0.016,0,-2.79411,0.55635,0,-2.79411,0.55635,0,3.30741,2.28139,0,3.30741,2.28139
0,-2.24763,2.49529,0,-2.24763,2.49529,0,-1.98641,1.28343,0,-1.98641,1.28343,0.016,0,-1.81232,0.1846,0,-1.81232,0.1846,0,3.31297,2.02669,0,3.31297,2.02669
0,-2.26342,2.49399,0,-2.26342,2.49399,0,-1.93463,1.31136,0,-1.93463,1.31136,0.016,0,-0.98459,-0.081,0,-0.98459,-0.081,0,3.22989,1.74223,0,3.22989,1.74223
